app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,Future Payment Ref,,,,erpnext,الدفع في المستقبل المرجع,,الدفع في المستقبل المرجع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Round Off Account,,,,erpnext,جولة قبالة حساب,,جولة قبالة حساب,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Is Purchase Order Required for Purchase Invoice & Receipt Creation?,,,,erpnext,هل طلب الشراء مطلوب لإنشاء فاتورة الشراء والإيصال؟,,هل طلب الشراء مطلوب لإنشاء فاتورة الشراء والإيصال؟,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"Please set default inventory account for item {0}, or their item group or brand.",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Import Invoices,,,,erpnext,استيراد الفواتير,,استيراد الفواتير,,accounts,pending,,,,,,,,,,,,Approved,
frappe,Path to Server Certificate,,,,frappe,المسار إلى شهادة الخادم,,المسار إلى شهادة الخادم,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Sales Invoice is already consolidated,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Account Head,,,,erpnext,,رأس الحساب,رأس الحساب,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Creating Journal Entries...,,,,erpnext,,جار إنشاء قيود اليومية...,جار إنشاء قيود اليومية...,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Mode of Payments,,,,erpnext,طريقة الدفع,,طريقة الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"The account head under Liability or Equity, in which Profit/Loss will be booked",,,,erpnext,رئيس الحساب تحت المسؤولية أو الأسهم، والتي سيتم حجز الربح / الخسارة,,رئيس الحساب تحت المسؤولية أو الأسهم، والتي سيتم حجز الربح / الخسارة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Discrepancy between General and Payment Ledger,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Method,,,,erpnext,طريقة الدفع او السداد,,طريقة الدفع او السداد,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Process Payment Reconciliation,,,,erpnext,,معالجة تسوية الدفع,معالجة تسوية الدفع,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Amount (Company Currency),,,,erpnext,,مبلغ الدفع (عملة الشركة),مبلغ الدفع (عملة الشركة),,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Allow Partial Payment,,,,erpnext,,السماح بالدفع الجزئي,السماح بالدفع الجزئي,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Serial No Ledger,,,,erpnext,,دفتر أستاذ الرقم التسلسلي,دفتر أستاذ الرقم التسلسلي,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,{0} Budget for Account {1} against {2} {3} is {4}. It will be exceeded by {5}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,"Budget cannot be assigned against {0}, as it's not an Income or Expense account",,,,erpnext,لا يمكن تعيين الميزانية مقابل {0}، حيث إنها ليست حسابا للدخل أو للمصروفات,,لا يمكن تعيين الميزانية مقابل {0}، حيث إنها ليست حسابا للدخل أو للمصروفات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Total Outgoing Payment,,,,erpnext,,إجمالي المدفوعات الصادرة,إجمالي المدفوعات الصادرة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Bank / Cash Account,,,,erpnext,البنك حساب / النقدية,,البنك حساب / النقدية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Create Journal Entry,,,,erpnext,إنشاء إدخال دفتر اليومية,,إنشاء إدخال دفتر اليومية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Account is mandatory to get payment entries,,,,erpnext,الحساب إلزامي للحصول على إدخالات الدفع,,الحساب إلزامي للحصول على إدخالات الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,'{0}' account is already used by {1}. Use another account.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Payable Account,,,,erpnext,حساب الدائنين,,حساب الدائنين,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,You cannot create/amend any accounting entries till this date.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Please cancel and amend the Payment Entry,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Action if Accumulated Monthly Budget Exceeded on Actual,,,,erpnext,أجراء في حال تجاوزت الميزانية الشهرية المتراكمة للميزانية الفعلية,,أجراء في حال تجاوزت الميزانية الشهرية المتراكمة للميزانية الفعلية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Account Currency (To),,,,erpnext,,عملة الحساب (إلى),عملة الحساب (إلى),,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Loan Start Date and Loan Period are mandatory to save the Invoice Discounting,,,,erpnext,تاريخ بدء القرض وفترة القرض إلزامية لحفظ خصم الفاتورة,,تاريخ بدء القرض وفترة القرض إلزامية لحفظ خصم الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Account {0} is added in the child company {1},,,,erpnext,تتم إضافة الحساب {0} في الشركة التابعة {1},,تتم إضافة الحساب {0} في الشركة التابعة {1},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Rows with Same Account heads will be merged on Ledger,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Use Legacy Budget Controller,,,,erpnext,,استخدام متحكم الميزانية القديم,استخدام متحكم الميزانية القديم,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Advanced Filtering,,,,erpnext,,تصفية متقدمة,تصفية متقدمة,,accounts,missing,,,,,,,,,,,,Pending,
frappe,Don't have an account?,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,This is considered dangerous from accounting point of view.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Employee Advances,,,,erpnext,سلف الموظفين,,سلف الموظفين,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Mention if non-standard receivable account applicable,,,,erpnext,أذكر إذا كان حساب المدينين المطبق ليس حساب المدينين الافتراضي,,أذكر إذا كان حساب المدينين المطبق ليس حساب المدينين الافتراضي,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please set the Default Cost Center in {0} company.,,,,erpnext,يرجى تعيين مركز التكلفة الافتراضي في الشركة {0}.,,يرجى تعيين مركز التكلفة الافتراضي في الشركة {0}.,,accounts,pending,,,,,,,,,,,,Approved,
frappe,"<div class=""ql-editor read-mode""><p>Send a request to delete your account and personally identifiable information (PII) that is stored on our system. You will receive an email to verify your request. Once the request is verified we will take care of deleting your PII. If you just want to check what PII we have stored, you can <a href=""/request-data"" rel=""noopener noreferrer"">request your data</a>.</p></div>",,,,frappe,,,,,accounts,missing,,,,,,,,,,html_imbalance,,Pending,
erpnext,"Difference Account must be a Asset/Liability type account (Temporary Opening), since this Stock Entry is an Opening Entry",,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Account {0} doesn't belong to Company {1},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Stock/Accounts can not be frozen as processing of backdated entries is going on. Please try again later.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Provisional Expense Account,,,,erpnext,,حساب مصروف مؤقت,حساب مصروف مؤقت,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Ledger,,,,erpnext,,دفتر أستاذ الدفع,دفتر أستاذ الدفع,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Debit Account,,,,erpnext,حساب مدين,,حساب مدين,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please select Existing Company for creating Chart of Accounts,,,,erpnext,الرجاء اختيار الشركة الحالية لإنشاء دليل الحسابات,,الرجاء اختيار الشركة الحالية لإنشاء دليل الحسابات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"Only values between [0,1) are allowed. Like {0.00, 0.04, 0.09, ...}
Ex: If allowance is set at 0.07, accounts that have balance of 0.07 in either of the currencies will be considered as zero balance account",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Selected Vouchers,,,,erpnext,,السندات المحددة,السندات المحددة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Account {0} does not exist,,,,erpnext,حساب {0} غير موجود,,حساب {0} غير موجود,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please select Periodic Accounting Entry Difference Account,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,payments app is not installed. Please install it from {} or {},,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
frappe,Custom Field {0} is created by the Administrator and can only be deleted through the Administrator account.,,,,frappe,يتم إنشاء الحقل المخصص {0} بواسطة المسؤول ولا يمكن حذفه إلا من خلال حساب المسؤول.,,يتم إنشاء الحقل المخصص {0} بواسطة المسؤول ولا يمكن حذفه إلا من خلال حساب المسؤول.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Create Ledger Entries for Change Amount,,,,erpnext,,إنشاء قيود دفتر الأستاذ لمبلغ الباقي,إنشاء قيود دفتر الأستاذ لمبلغ الباقي,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Received,,,,erpnext,تم استلام الدفعة,,تم استلام الدفعة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Not authorized to edit frozen Account {0},,,,erpnext,غير مصرح له بتحرير الحساب المجمد {0}\n<br>\nNot authorized to edit frozen Account {0},,غير مصرح له بتحرير الحساب المجمد {0}\n<br>\nNot authorized to edit frozen Account {0},,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Only 'Payment Entries' made against this advance account are supported.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Please set default Cash or Bank account in Mode of Payment {},,,,erpnext,الرجاء تعيين حساب نقدي أو مصرفي افتراضي في طريقة الدفع {},,الرجاء تعيين حساب نقدي أو مصرفي افتراضي في طريقة الدفع {},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,{0} {1}: Account {2} is inactive,,,,erpnext,{0} {1}: الحساب {2} غير فعال \n<br>\n{0} {1}: Account {2} is inactive,,{0} {1}: الحساب {2} غير فعال \n<br>\n{0} {1}: Account {2} is inactive,,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Show Future Payments,,,,erpnext,إظهار المدفوعات المستقبلية,,إظهار المدفوعات المستقبلية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Row {0}: Allocated amount {1} must be less than or equal to invoice outstanding amount {2},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Payment Due Date,,,,erpnext,تاريخ استحقاق السداد,,تاريخ استحقاق السداد,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,{0} Account not found against Customer {1}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Please set a Cost Center for the Asset or set an Asset Depreciation Cost Center for the Company {},,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Block Invoice,,,,erpnext,حظر الفاتورة,,حظر الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Budget Start Date,,,,erpnext,,تاريخ بداية الميزانية,تاريخ بداية الميزانية,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Creating Accounts...,,,,erpnext,إنشاء حسابات ...,,إنشاء حسابات ...,,accounts,pending,,,,,,,,,,,,Approved,
frappe,On Payment Failed,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,{0} cannot be used as a Main Cost Center because it has been used as child in Cost Center Allocation {1},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Invalid Purchase Invoice,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Enable Discount Accounting for Selling,,,,erpnext,,تمكين محاسبة الخصم للبيع,تمكين محاسبة الخصم للبيع,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Asset Repair Purchase Invoice,,,,erpnext,,فاتورة شراء إصلاح الأصل,فاتورة شراء إصلاح الأصل,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,To cancel this Sales Invoice you need to cancel the POS Closing Entry {}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Default Selling Cost Center,,,,erpnext,مركز تكلفة المبيعات الافتراضي,,مركز تكلفة المبيعات الافتراضي,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"Since {0} are Serial No/Batch No items, you cannot enable 'Recreate Stock Ledgers' in Repost Item Valuation.",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,{0} payment entries can not be filtered by {1},,,,erpnext,{0} لا يمكن فلترة المدفوعات المدخلة  {1},,{0} لا يمكن فلترة المدفوعات المدخلة  {1},,accounts,pending,,,,,,,,,,,,Approved,
frappe,Confirm Deletion of Account,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,The payment gateway account in plan {0} is different from the payment gateway account in this payment request,,,,erpnext,يختلف حساب بوابة الدفع في الخطة {0} عن حساب بوابة الدفع في طلب الدفع هذا,,يختلف حساب بوابة الدفع في الخطة {0} عن حساب بوابة الدفع في طلب الدفع هذا,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Select an account to print in account currency,,,,erpnext,حدد حسابا للطباعة بعملة الحساب,,حدد حسابا للطباعة بعملة الحساب,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"<br>
<h4>Note</h4>
<ul>
<li>
You can use <a href=""https://jinja.palletsprojects.com/en/2.11.x/"" target=""_blank"">Jinja tags</a> in <b>Subject</b> and <b>Body</b> fields for dynamic values.
</li><li>
    All fields in this doctype are available under the <b>doc</b> object and all fields for the customer to whom the mail will go to is available under the  <b>customer</b> object.
</li></ul>
<h4> Examples</h4>
<!-- {% raw %} -->
<ul>
    <li><b>Subject</b>:<br><br><pre><code>Statement Of Accounts for {{ customer.customer_name }}</code></pre><br></li>
    <li><b>Body</b>: <br><br>
<pre><code>Hello {{ customer.customer_name }},<br>PFA your Statement Of Accounts from {{ doc.from_date }} to {{ doc.to_date }}.</code> </pre></li>
</ul>
<!-- {% endraw %} -->",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
erpnext,Row {0}: The entire expense amount for account {1} in {2} has already been allocated.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Payment Order Status,,,,erpnext,حالة طلب الدفع,,حالة طلب الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,No outstanding invoices require exchange rate revaluation,,,,erpnext,لا تتطلب الفواتير المستحقة إعادة تقييم سعر الصرف,,لا تتطلب الفواتير المستحقة إعادة تقييم سعر الصرف,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,{0} {1}: Supplier is required against Payable account {2},,,,erpnext,{0} {1}: المورد مطلوب لحساب الدفع {2}\n<br> \n{0} {1}: Supplier is required against Payable account {2},,{0} {1}: المورد مطلوب لحساب الدفع {2}\n<br> \n{0} {1}: Supplier is required against Payable account {2},,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Periodic Accounting,,,,erpnext,,محاسبة دورية,محاسبة دورية,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Process Statement Of Accounts,,,,erpnext,بيان العملية للحسابات,,بيان العملية للحسابات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Opening Sales Invoices have been created.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Note: Payment Entry will not be created since 'Cash or Bank Account' was not specified,,,,erpnext,"ملاحظة : لن يتم إنشاء تدوين المدفوعات نظرا لأن "" حساب النقد او المصرف"" لم يتم تحديده",,"ملاحظة : لن يتم إنشاء تدوين المدفوعات نظرا لأن "" حساب النقد او المصرف"" لم يتم تحديده",,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Select Vouchers to Match,,,,erpnext,,تحديد السندات للمطابقة,تحديد السندات للمطابقة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Accumulated Monthly Budget for Account {0} against {1} {2} is {3}. It will be collectively ({4}) exceeded by {5},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Party Account,,,,erpnext,حساب طرف,,حساب طرف,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Invoice Type Created via POS Screen,,,,erpnext,,نوع الفاتورة المنشأة عبر شاشة نقطة البيع,نوع الفاتورة المنشأة عبر شاشة نقطة البيع,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,There was an error updating Bank Account {} while linking with Plaid.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Annual Budget for Account {0} against {1} {2} is {3}. It will be collectively ({4}) exceeded by {5},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Allocate Payment Amount,,,,erpnext,تخصيص مبلغ الدفع,,تخصيص مبلغ الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"Cannot enable Item-wise Inventory Account, as there are existing Stock Ledger Entries for the company {0} with Warehouse-wise Inventory Account. Please cancel the stock transactions first and try again.",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Another Payment Request is already processed,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,"<h4>Body Text and Closing Text Example</h4>

<div>We have noticed that you have not yet paid invoice {{sales_invoice}} for {{frappe.db.get_value(""Currency"", currency, ""symbol"")}} {{outstanding_amount}}. This is a friendly reminder that the invoice was due on {{due_date}}. Please pay the amount due immediately to avoid any further dunning cost.</div>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your template are the fields in the document. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
erpnext,Unrealized Profit / Loss Account,,,,erpnext,,حساب ربح/خسارة غير محققة,حساب ربح/خسارة غير محققة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,To submit the invoice without purchase receipt please set {0} as {1} in {2},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Row {0}: Cost Center {1} does not belong to Company {2},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Payment Gateway Details,,,,erpnext,تفاصيل الدفع بوابة,,تفاصيل الدفع بوابة,,accounts,pending,,,,,,,,,,,,Approved,
frappe,No email account associated with the User. Please add an account under User > Email Inbox.,,,,frappe,لا يوجد حساب بريد إلكتروني مرتبط بالمستخدم. الرجاء إضافة حساب ضمن المستخدم&gt; البريد الوارد للبريد الإلكتروني.,,لا يوجد حساب بريد إلكتروني مرتبط بالمستخدم. الرجاء إضافة حساب ضمن المستخدم&gt; البريد الوارد للبريد الإلكتروني.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"Number of new Account, it will be included in the account name as a prefix",,,,erpnext,عدد الحساب الجديد، سيتم تضمينه في اسم الحساب كبادئة,,عدد الحساب الجديد، سيتم تضمينه في اسم الحساب كبادئة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Chart Preview,,,,erpnext,معاينة الرسم البياني,,معاينة الرسم البياني,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Submit ERR Journals?,,,,erpnext,,ترحيل قيود إعادة تقييم سعر الصرف؟,ترحيل قيود إعادة تقييم سعر الصرف؟,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Start date of current invoice's period,,,,erpnext,تاريخ بدء فترة الفاتورة الحالية,,تاريخ بدء فترة الفاتورة الحالية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payment Entries,,,,erpnext,ادخال دفعات,,ادخال دفعات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Stock Ledger ID,,,,erpnext,معرف دفتر الأستاذ,,معرف دفتر الأستاذ,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,STATEMENT OF ACCOUNTS,,,,erpnext,,كشف الحساب,كشف الحساب,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Repost Accounting Ledger Settings,,,,erpnext,,إعدادات إعادة نشر دفتر الأستاذ المحاسبي,إعدادات إعادة نشر دفتر الأستاذ المحاسبي,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,"Spending for Account {0} ({1}) between {2} and {3} has already exceeded the new allocated budget. Spent: {4}, Budget: {5}",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Get Payment Entries,,,,erpnext,الحصول على مدخلات الدفع,,الحصول على مدخلات الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Default Cost of Goods Sold Account,,,,erpnext,الحساب الافتراضي لتكلفة البضائع المباعة,,الحساب الافتراضي لتكلفة البضائع المباعة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Accounts Receivable Summary,,,,erpnext,ملخص الحسابات المدينة,,ملخص الحسابات المدينة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,POS Invoice Merge Log,,,,erpnext,سجل دمج فاتورة نقاط البيع,,سجل دمج فاتورة نقاط البيع,,accounts,pending,,,,,,,,,,,,Approved,
frappe,Chart Type,,,,frappe,نوع الرسم البياني,,نوع الرسم البياني,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Number of days after invoice date has elapsed before canceling subscription or marking subscription as unpaid,,,,erpnext,عدد الأيام التي انقضت بعد تاريخ الفاتورة قبل إلغاء الاشتراك أو وضع علامة على الاشتراك كمبلغ غير مدفوع,,عدد الأيام التي انقضت بعد تاريخ الفاتورة قبل إلغاء الاشتراك أو وضع علامة على الاشتراك كمبلغ غير مدفوع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payment of {0} received successfully.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Company Account,,,,erpnext,حساب الشركة,,حساب الشركة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Voucher No is mandatory,,,,erpnext,,رقم السند إلزامي,رقم السند إلزامي,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Difference Account,,,,erpnext,حساب الفرق,,حساب الفرق,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Make Sales Invoice,,,,erpnext,انشاء فاتورة المبيعات,,انشاء فاتورة المبيعات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Accounting Period overlaps with {0},,,,erpnext,فترة المحاسبة تتداخل مع {0},,فترة المحاسبة تتداخل مع {0},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Deferred Revenue Account,,,,erpnext,حساب الإيرادات المؤجلة,,حساب الإيرادات المؤجلة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Against Account,,,,erpnext,مقابل الحساب,,مقابل الحساب,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Bank Transaction {0} added as Payment Entry,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Sales Invoice {0} must be deleted before cancelling this Sales Order,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Please check the filter values set for Dashboard Chart: {},,,,frappe,يرجى التحقق من قيم المرشح المحددة لمخطط لوحة المعلومات: {},,يرجى التحقق من قيم المرشح المحددة لمخطط لوحة المعلومات: {},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Advance Account,,,,erpnext,,حساب الدفعة المقدمة,حساب الدفعة المقدمة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Cannot create return for consolidated invoice {0}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Sales Invoice isn't created by user {},,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Mandatory Accounting Dimension,,,,erpnext,,بُعد محاسبي إلزامي,بُعد محاسبي إلزامي,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Deferred Accounting Defaults,,,,erpnext,,إعدادات المحاسبة المؤجلة الافتراضية,إعدادات المحاسبة المؤجلة الافتراضية,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Default Payment Terms Template,,,,erpnext,نموذج شروط الدفع الافتراضية,,نموذج شروط الدفع الافتراضية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Cost Center is required in row {0} in Taxes table for type {1},,,,erpnext,مركز التكلفة مطلوب في الصف {0} في جدول الضرائب للنوع {1}\n<br>\nCost Center is required in row {0} in Taxes table for type {1},,مركز التكلفة مطلوب في الصف {0} في جدول الضرائب للنوع {1}\n<br>\nCost Center is required in row {0} in Taxes table for type {1},,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Shipping Account,,,,erpnext,حساب الشحن,,حساب الشحن,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Get Outstanding Invoices,,,,erpnext,الحصول على فواتير معلقة,,الحصول على فواتير معلقة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Accounting,,,,erpnext,المحاسبة,المحاسبة,المحاسبة,,accounts,pending,,,,,,,,,,,,Approved,
frappe,Emails are already being pulled from this account.,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,The original invoice should be consolidated before or along with the return invoice.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Switch Between Payment Modes,,,,erpnext,التبديل بين طرق الدفع,,التبديل بين طرق الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,{0} {1}: Cost Center is required for 'Profit and Loss' account {2}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Account: {0} can only be updated via Stock Transactions,,,,erpnext,الحساب: {0} لا يمكن تحديثه إلا من خلال معاملات المخزون,,الحساب: {0} لا يمكن تحديثه إلا من خلال معاملات المخزون,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please enter Expense Account,,,,erpnext,الرجاء إدخال حساب النفقات\n<br>\nPlease enter Expense Account,,الرجاء إدخال حساب النفقات\n<br>\nPlease enter Expense Account,,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Voucher Name,,,,erpnext,,اسم السند,اسم السند,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Order,,,,erpnext,أمر دفع,,أمر دفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please add Root Account for - {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Accounting Dimensions ,,,,erpnext,الأبعاد المحاسبية,,الأبعاد المحاسبية,,accounts,pending,,,,,,,,,,whitespace,,Approved,
erpnext,Voucher Detail Reference,,,,erpnext,,مرجع تفاصيل السند,مرجع تفاصيل السند,,accounts,missing,,,,,,,,,,,,Pending,
