app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
frappe,{0} {1}: Submitted Record cannot be deleted. You must {2} Cancel {3} it first.,,,,frappe,{0} {1}: لا يمكن حذف السجل المقدم. يجب عليك {2} إلغاء {3} أولاً.,,{0} {1}: لا يمكن حذف السجل المقدم. يجب عليك {2} إلغاء {3} أولاً.,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,"{0} {1} cannot be updated. If you need to make changes, we recommend canceling the existing entry and creating a new one.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Please check the error message and take necessary actions to fix the error and then restart the reposting again.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Are you sure you want to delete the section? All the columns along with fields in the section will be moved to the previous section.,Confirmation dialog message,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Failed to get site info,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Create Letter Head,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Check the Error Log for more information: {0},,,,frappe,تحقق من سجل الأخطاء لمزيد من المعلومات: {0},,تحقق من سجل الأخطاء لمزيد من المعلومات: {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,{0}: Cannot set Amend without Cancel,,,,frappe,{0}: لا يمكن تعيين تعديل بدون إلغاء,,{0}: لا يمكن تعيين تعديل بدون إلغاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Status Updated. The email will be picked up in the next scheduled run.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Please save before proceeding.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Import File Errors and Warnings,,,,frappe,استيراد ملف الأخطاء والتحذيرات,,استيراد ملف الأخطاء والتحذيرات,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Last GL Entry update was done {}. This operation is not allowed while system is actively being used. Please wait for 5 minutes before retrying.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Save filters,,,,frappe,حفظ المرشحات,,حفظ المرشحات,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,You cancelled this document,Form timeline,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Failed to export python type hints,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Failed to request login to Frappe Cloud,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Failed to compute request body: {},,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Employee records.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Asset {0} has been updated. Please set the depreciation details if any and submit it.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,"To export this step as JSON, link it in a Onboarding document and save the document.",,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,{0} record deleted,,,,frappe,تم حذف السجل {0},,تم حذف السجل {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Newly created user {0} has no roles enabled.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,First Response SLA Failed by {},,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Root {0} cannot be deleted,,,,frappe,الجذر {0} لا يمكن حذف,,الجذر {0} لا يمكن حذف,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Create New,,,,frappe,انشاء جديد,,انشاء جديد,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,"Upon enabling this, the JV will be submitted for a different exchange rate.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Created Custom Field {0} in {1},,,,frappe,إنشاء الحقل المخصص {0} في {1},,إنشاء الحقل المخصص {0} في {1},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Delete comment?,,,,frappe,حذف التعليق؟,,حذف التعليق؟,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Are you sure you want to delete this record?,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Sales Order {0} is not submitted,,,,erpnext,لا يتم اعتماد أمر التوريد {0}\n<br>\nSales Order {0} is not submitted,,لا يتم اعتماد أمر التوريد {0}\n<br>\nSales Order {0} is not submitted,,core-actions,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,A Packing Slip can only be created for Draft Delivery Note.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,You are not authorized to add or update entries before {0},,,,erpnext,غير مصرح لك باضافه إدخالات أو تحديثها قبل {0}\n<br>\nYou are not authorized to add or update entries before {0},,غير مصرح لك باضافه إدخالات أو تحديثها قبل {0}\n<br>\nYou are not authorized to add or update entries before {0},,core-actions,pending,,,,,,,,,,html_imbalance,,Approved,
frappe,Create Contacts from Incoming Emails,,,,frappe,إنشاء جهات اتصال من رسائل البريد الإلكتروني الواردة,,إنشاء جهات اتصال من رسائل البريد الإلكتروني الواردة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,The {0} {1} created successfully,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Allow on Submit,,,,frappe,السماح بالإعتماد,,السماح بالإعتماد,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Copy error to clipboard,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Enable developer mode to create a standard Print Template,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,{1} saved,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Update Translations,,,,frappe,تحديث الترجمات,,تحديث الترجمات,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Comment publicity can only be updated by the original author or a System Manager.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Invitation cannot be cancelled,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Update latest price in all BOMs,,,,erpnext,تحديث آخر الأسعار في جميع بومس,,تحديث آخر الأسعار في جميع بومس,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Documents that failed to restore,,,,frappe,المستندات التي فشلت في استعادتها,,المستندات التي فشلت في استعادتها,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Clear Error Logs,,,,frappe,مسح سجلات سجلات الاخطاء,,مسح سجلات سجلات الاخطاء,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Cannot delete Exchange Gain/Loss row,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,After Save,,,,frappe,بعد الحفظ,,بعد الحفظ,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Create User,,,,erpnext,إنشاء مستخدم جديد,,إنشاء مستخدم جديد,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Fetching Error,,,,erpnext,,خطأ في الجلب,خطأ في الجلب,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,You are not allowed to update this Web Form Document,,,,frappe,لا يسمح لك بتحديث الوثيقة نموذج الويب هذه,,لا يسمح لك بتحديث الوثيقة نموذج الويب هذه,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.",,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Serial and Batch Bundle {0} is not submitted,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Cannot delete system generated field <strong>{0}</strong>. You can hide it instead.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
frappe,Error in Client Script.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Import completed. {0} common codes created.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,POS Opening Entry has been cancelled. Please refresh the page.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Cannot delete standard document state.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved.",,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Failed to send notification email,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"If unchecked, the value will always be re-fetched on save.",,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Session Defaults Saved,,,,frappe,تم حفظ الإعدادات الافتراضية للجلسة,,تم حفظ الإعدادات الافتراضية للجلسة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Create Lead,,,,erpnext,إنشاء عميل محتمل,,إنشاء عميل محتمل,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Timesheet {0} is already completed or cancelled,,,,erpnext,الجدول الزمني {0} بالفعل منتهي أو ملغى,,الجدول الزمني {0} بالفعل منتهي أو ملغى,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,No Work Orders were created,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Is created using POS,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Error Message,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Cannot Update After Submit,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Production Plan Already Submitted,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Target Asset {0} cannot be submitted,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Create Child Doctype,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Error Log,,,,frappe,سجل الأخطاء,,سجل الأخطاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Prepared report render failed,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Document Saved,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Reposting Entry,,,,erpnext,,إنشاء قيد إعادة ترحيل,إنشاء قيد إعادة ترحيل,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Press Enter to save,,,,frappe,اضغط على إنتر للحفظ,,اضغط على إنتر للحفظ,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Auto repeat document updated,,,,erpnext,تكرار تلقائي للمستندات المحدثة,,تكرار تلقائي للمستندات المحدثة,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,An unexpected error occurred while authorizing {}.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"Change the starting / current sequence number of an existing series. <br>

Warning: Incorrectly updating counters can prevent documents from getting created.",,,,frappe,,,,,core-actions,missing,,,,,,,,,,html_imbalance,,Pending,
erpnext,Batch Nos are created successfully,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,,,,frappe,لم يتم العثور على قالب عنوان افتراضي. يرجى إنشاء واحدة جديدة من الإعداد&gt; الطباعة والعلامة التجارية&gt; قالب العنوان.,,لم يتم العثور على قالب عنوان افتراضي. يرجى إنشاء واحدة جديدة من الإعداد&gt; الطباعة والعلامة التجارية&gt; قالب العنوان.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Failed to connect to server,,,,frappe,فشل الاتصال بالخادم,,فشل الاتصال بالخادم,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Opportunity {0} created,,,,erpnext,تم إنشاء الفرصة {0},,تم إنشاء الفرصة {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,updated to {0},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Create Card,,,,frappe,إنشاء بطاقة,,إنشاء بطاقة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Cancel Subscription After Grace Period,,,,erpnext,إلغاء الاشتراك بعد فترة السماح,,إلغاء الاشتراك بعد فترة السماح,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,The following cancelled repost entries exist for <b>{0}</b>:<br><br>{1}<br><br>Kindly delete these entries before continuing.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
erpnext,BOM Update Tool,,,,erpnext,أداة تحديث بوم,,أداة تحديث بوم,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Default Address Template cannot be deleted,,,,frappe,لا يمكن حذف القالب الافتراضي العنوان,,لا يمكن حذف القالب الافتراضي العنوان,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Update the modified timestamp on new communications received in Lead & Opportunity.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Cannot retrieve link token for update. Check Error Log for more information,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Please Update SMS Settings,,,,frappe,يرجى تحديث إعدادات الرسائل القصيرة,,يرجى تحديث إعدادات الرسائل القصيرة,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,There is an error in your Address Template {0},,,,frappe,يوجد خطأ في قالب العناوين {0},,يوجد خطأ في قالب العناوين {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Total Errors (last 1 day),,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"Simple Python Expression, Example: <code class=""language-python"">status in (""Closed"", ""Cancelled"")</code>",,,,frappe,,,,,core-actions,missing,,,,,,,,,,html_imbalance,,Pending,
erpnext,Report Error,,,,erpnext,,الإبلاغ عن خطأ,الإبلاغ عن خطأ,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Delete Column,Title of confirmation dialog,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Error while posting depreciation entries,,,,erpnext,,خطأ أثناء ترحيل قيود الإهلاك,خطأ أثناء ترحيل قيود الإهلاك,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Serial Nos are created successfully,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,After Save (Submitted Document),,,,frappe,بعد الحفظ (المستند المقدم),,بعد الحفظ (المستند المقدم),,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Bulk Update,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Update,,,,frappe,,تحديث,تحديث,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Action {0} failed on {1} {2}. View it {3},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Update Type,,,,erpnext,نوع التحديث,,نوع التحديث,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,"The GL Entries will be cancelled in the background, it can take a few minutes.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Auto Created,,,,erpnext,إنشاء تلقائي,,إنشاء تلقائي,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,This schedule was created when Asset {0} was restored on Asset Capitalization {1}'s cancellation.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Some of the features might not work in your browser. Please update your browser to the latest version.,,,,frappe,قد لا تعمل بعض الميزات في المتصفح. يرجى تحديث المتصفح إلى أحدث إصدار.,,قد لا تعمل بعض الميزات في المتصفح. يرجى تحديث المتصفح إلى أحدث إصدار.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Create Log,,,,frappe,إنشاء سجل,,إنشاء سجل,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Please cancel related transaction.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Before Save,,,,frappe,قبل الحفظ,,قبل الحفظ,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Auto Repeat failed for {0},,,,frappe,فشل التكرار التلقائي لـ {0},,فشل التكرار التلقائي لـ {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Submitted document cannot be converted back to draft while transitioning from <b>{0} State</b> to <b>{1} State</b>,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
erpnext,Bank Transaction {0} updated,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Serial and Batch Bundle updated,,,,erpnext,,تم تحديث مجموعة التسلسل والدفعة,تم تحديث مجموعة التسلسل والدفعة,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,cancel,,,,frappe,إلغاء,,إلغاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Successfully Updated,,,,frappe,تم التحديث بنجاح,,تم التحديث بنجاح,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Error in print format on line {0}: {1},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Document Type and Function are required to create a number card,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Saved Filters,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,A recurring {0} {1} has been created for you via Auto Repeat {2}.,,,,frappe,تم إنشاء {0} {1} متكرر لك من خلال التكرار التلقائي {2}.,,تم إنشاء {0} {1} متكرر لك من خلال التكرار التلقائي {2}.,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Asset created after being split from Asset {0},,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Failed to delete {0} documents: {1},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Disable System Update Notification,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Fetch Subscription Updates,,,,erpnext,جلب تحديثات الاشتراك,,جلب تحديثات الاشتراك,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,"Capacity Planning Error, planned start time can not be same as end time",,,,erpnext,خطأ في تخطيط السعة ، لا يمكن أن يكون وقت البدء المخطط له هو نفسه وقت الانتهاء,,خطأ في تخطيط السعة ، لا يمكن أن يكون وقت البدء المخطط له هو نفسه وقت الانتهاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Cannot change state of Cancelled Document. Transition row {0},,,,frappe,لا يمكن تغيير حالة الوثيقة ملغاة .,,لا يمكن تغيير حالة الوثيقة ملغاة .,,core-actions,pending,,,,,,,,,,placeholder_mismatch,,Approved,
erpnext,Failed to setup defaults for country {0}. Please contact support.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Create User Permission,,,,erpnext,إنشاء صلاحية المستخدم,,إنشاء صلاحية المستخدم,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,{0}: Cannot set Assign Submit if not Submittable,,,,frappe,{0} : لا يمكن تحديد تعيين بالتأكيد إذا لم يكن قابل للتأكيد,,{0} : لا يمكن تحديد تعيين بالتأكيد إذا لم يكن قابل للتأكيد,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Is Cancelled,,,,erpnext,هل ملغي,,هل ملغي,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,{0} cancelled this document {1},Form timeline,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Maintenance Status has to be Cancelled or Completed to Submit,,,,erpnext,يجب إلغاء حالة الصيانة أو إكمالها لإرسالها,,يجب إلغاء حالة الصيانة أو إكمالها لإرسالها,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Auto Created (Reorder),,,,erpnext,,منشأ تلقائيا (إعادة طلب),منشأ تلقائيا (إعادة طلب),,core-actions,missing,,,,,,,,,,,,Pending,
frappe,An error occurred while setting Session Defaults,,,,frappe,حدث خطأ أثناء إعداد الإعدادات الافتراضية للجلسة,,حدث خطأ أثناء إعداد الإعدادات الافتراضية للجلسة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,This schedule was created when Asset {0} was {1} into new Asset {2}.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is ""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""",,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Failed to get method {0} with {1},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,"On save, the Excluded Fee will be converted to an Included Fee.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,BOM {0} must be submitted,,,,erpnext,قائمة مكونات المواد {0} يجب أن تكون مسجلة\n<br>\nBOM {0} must be submitted,,قائمة مكونات المواد {0} يجب أن تكون مسجلة\n<br>\nBOM {0} must be submitted,,core-actions,pending,,,,,,,,,,html_imbalance,,Approved,
frappe,Cannot share {0} with submit permission as the doctype {1} is not submittable,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Submitting,Freeze message while submitting a document,,,frappe,تقديم,,تقديم,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Unable to update event,,,,frappe,غير قادر على تحديث الحدث,,غير قادر على تحديث الحدث,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,"If Auto Opt In is checked, then the customers will be automatically linked with the concerned Loyalty Program (on save)",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Successfully updated {0},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Created By,,,,frappe,منشئه بواسطه,,منشئه بواسطه,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Please select atleast one operation to create Job Card,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Update Print Format,,,,erpnext,تحديث تنسيق الطباعة,,تحديث تنسيق الطباعة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Additional Information updated successfully.,,,,erpnext,,تم تحديث المعلومات الإضافية بنجاح.,تم تحديث المعلومات الإضافية بنجاح.,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Create & Continue,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Row {0}: Not allowed to enable Allow on Submit for standard fields,,,,frappe,صف {0}: غير مسموح لتمكين السماح إرسال على لحقول القياسية,,صف {0}: غير مسموح لتمكين السماح إرسال على لحقول القياسية,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,on_update_after_submit,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Pricing Rule {0} is updated,,,,erpnext,يتم تحديث قاعدة التسعير {0},,يتم تحديث قاعدة التسعير {0},,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,If enabled then system won't apply the pricing rule on the delivery note which will be create from the pick list,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Submitted Document cannot be converted back to draft. Transition row {0},,,,frappe,الوثيقة المسجلة لا يمكن تحويلها إلى مسودة row {0},,الوثيقة المسجلة لا يمكن تحويلها إلى مسودة row {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Allow editing after submit,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Updated,,,,frappe,محدّث,,محدّث,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Are you sure you want to delete the column? All the fields in the column will be moved to the previous column.,Confirmation dialog message,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Print Format,,,,erpnext,إنشاء تنسيق طباعة,,إنشاء تنسيق طباعة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Cannot deactivate or cancel BOM as it is linked with other BOMs,,,,erpnext,لا يمكن تعطيل أو إلغاء قائمة المواد لانها مترابطة مع قوائم مواد اخرى,,لا يمكن تعطيل أو إلغاء قائمة المواد لانها مترابطة مع قوائم مواد اخرى,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Packing Slip(s) cancelled,,,,erpnext,تم إلغاء قائمة الشحنة,,تم إلغاء قائمة الشحنة,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Show Only Failed Logs,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Update Price List Based On,,,,erpnext,,تحديث قائمة الأسعار بناء على,تحديث قائمة الأسعار بناء على,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Cancel Import,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Asset {0} is not submitted. Please submit the asset before proceeding.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Auto Created Serial and Batch Bundle,,,,erpnext,,مجموعة تسلسل ودفعة منشأة تلقائيا,مجموعة تسلسل ودفعة منشأة تلقائيا,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Errors,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Failed to generate names from the series,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Create a Reminder,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Series Updated for {},,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Auto Create Exchange Rate Revaluation,,,,erpnext,,إنشاء إعادة تقييم سعر الصرف تلقائيا,إنشاء إعادة تقييم سعر الصرف تلقائيا,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,{0} is open. Close the POS or cancel the existing POS Opening Entry to create a new POS Opening Entry.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Could not auto create Customer due to the following missing mandatory field(s):,,,,erpnext,تعذر إنشاء العميل تلقائيًا بسبب الحقول الإلزامية التالية المفقودة:,,تعذر إنشاء العميل تلقائيًا بسبب الحقول الإلزامية التالية المفقودة:,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Please save the form before previewing the message,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,You selected Draft or Cancelled documents,,,,frappe,لقد حددت مسودة أو مستندات تم إلغاؤها,,لقد حددت مسودة أو مستندات تم إلغاؤها,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Parent Document Type is required to create a number card,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Cannot cancel before submitting while transitioning from <b>{0} State</b> to <b>{1} State</b>,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
frappe,submit,,,,frappe,تسجيل,,تسجيل,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Before Save (Submitted Document),,,,frappe,قبل الحفظ (المستند المقدم),,قبل الحفظ (المستند المقدم),,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,{0} {1} must be submitted,,,,erpnext,{0} {1} يجب أن يتم اعتماده\n<br>\n{0} {1} must be submitted,,{0} {1} يجب أن يتم اعتماده\n<br>\n{0} {1} must be submitted,,core-actions,pending,,,,,,,,,,html_imbalance,,Approved,
