app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,TCS Rate %,,,,erpnext,,نسبة TCS,نسبة TCS,,technical,missing,,,,,,,,,,,,Pending,
frappe,Redo last action,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Drop Procedures,,,,erpnext,,إسقاط الإجراءات,إسقاط الإجراءات,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Company Abbreviation,,,,erpnext,اختصار الشركة,,اختصار الشركة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Atmosphere,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Edit,,,,frappe,,تعديل,تعديل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Upper Income,,,,erpnext,أعلى دخل,,أعلى دخل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Assign a user,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Index Web Pages for Search,,,,frappe,فهرس صفحات الويب للبحث,,فهرس صفحات الويب للبحث,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Agent Unavailable Message,,,,erpnext,,رسالة عدم توفر الوكيل,رسالة عدم توفر الوكيل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Parent Territory,,,,erpnext,الأم الأرض,,الأم الأرض,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Price List Rate (Company Currency),,,,erpnext,قائمة الأسعار معدل (عملة الشركة),,قائمة الأسعار معدل (عملة الشركة),,technical,pending,,,,,,,,,,,,Approved,
frappe,Notifications Disabled,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Next Quarter,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Short-term Provisions,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,exchangerate.host,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Add Corrective Operation Cost in Finished Good Valuation,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,{0} ({1}) (1 row mandatory),,,,frappe,{0} ({1}) (صف واحد إلزامي),,{0} ({1}) (صف واحد إلزامي),,technical,pending,,,,,,,,,,,,Approved,
erpnext,Response Key List,,,,erpnext,قائمة مفتاح الاستجابة,,قائمة مفتاح الاستجابة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Reference Document Name,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,From,Email Sender,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,New Batch Qty,,,,erpnext,جديد دفعة الكمية,,جديد دفعة الكمية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Supplier Scorecard Standing,,,,erpnext,المورد بطاقة الأداء الدائمة,,المورد بطاقة الأداء الدائمة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Debit (Transaction),,,,erpnext,,المدين (المعاملة),المدين (المعاملة),,technical,missing,,,,,,,,,,,,Pending,
frappe,Disable Signup for your site,,,,frappe,تعطيل الاشتراك في موقعك,,تعطيل الاشتراك في موقعك,,technical,pending,,,,,,,,,,,,Approved,
frappe,Show link to document,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,"Requires any valid fdn path. i.e. ou=users,dc=example,dc=com",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Client Code,,,,frappe,رمز العميل,,رمز العميل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,0-30 Days,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Expression,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Help Section,,,,erpnext,قسم المساعدة,,قسم المساعدة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Pick Serial / Batch No,,,,erpnext,,انتقاء رقم تسلسلي/دفعة,انتقاء رقم تسلسلي/دفعة,,technical,missing,,,,,,,,,,,,Pending,
construction,Navbar,,,,construction,شريط التنقل,شريط التنقل,شريط التنقل,,technical,pending,,,,,,,,,,,1,Approved,
frappe,Scheduler Inactive,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Segregate Serial / Batch Bundle,,,,erpnext,,فصل مجموعة التسلسل/الدفعة,فصل مجموعة التسلسل/الدفعة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Full Page,,,,frappe,صفحة كاملة,,صفحة كاملة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Nested filters must be provided as a list or tuple.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,,,,frappe,"ليس في وضع المطور! يقع في site_config.json أو جعل DOCTYPE ""مخصص"".",,"ليس في وضع المطور! يقع في site_config.json أو جعل DOCTYPE ""مخصص"".",,technical,pending,,,,,,,,,,,,Approved,
frappe,Type something in the search box to search,,,,frappe,اكتب شيئا في مربع البحث للبحث,,اكتب شيئا في مربع البحث للبحث,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Scan Batch No,,,,erpnext,,مسح رقم الدفعة,مسح رقم الدفعة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Please select at least one row with difference value,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Show list,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Btu (It),,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Insert After cannot be set as {0},,,,frappe,الإدراج بعد لا يمكن تعيينه ك {0},,الإدراج بعد لا يمكن تعيينه ك {0},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Is Company,,,,erpnext,هي الشركة,,هي الشركة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Example: Serial No {0} reserved in {1}.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Shipping Rule Country,,,,erpnext,بلد قاعدة الشحن,,بلد قاعدة الشحن,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Partially Used,,,,erpnext,,مستخدم جزئيا,مستخدم جزئيا,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Loan End Date,,,,erpnext,تاريخ انتهاء القرض,,تاريخ انتهاء القرض,,technical,pending,,,,,,,,,,,,Approved,
frappe,Team Members,,,,frappe,أعضاء الفريق,,أعضاء الفريق,,technical,pending,,,,,,,,,,,,Approved,
frappe,Last 90 Days,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Dynamic Route,,,,frappe,الطريق الديناميكي,,الطريق الديناميكي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Weight,,,,erpnext,وزن,,وزن,,technical,pending,,,,,,,,,,,,Approved,
erpnext,For Company,,,,erpnext,للشركة,,للشركة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Client,,,,frappe,عميل,,عميل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Is Return (Debit Note),,,,erpnext,هو العودة (ملاحظة الخصم),,هو العودة (ملاحظة الخصم),,technical,pending,,,,,,,,,,,,Approved,
erpnext,Allow Partial Reservation,,,,erpnext,,السماح بالحجز الجزئي,السماح بالحجز الجزئي,,technical,missing,,,,,,,,,,,,Pending,
frappe,"Use this, for example, if all sent emails should also be send to an archive.",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Edit Existing,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,User with email address {0} does not exist,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Unique,,,,frappe,فريد من نوعه,,فريد من نوعه,,technical,pending,,,,,,,,,,,,Approved,
frappe,Country Code Required,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Write Off Based On,,,,erpnext,شطب بناء على,,شطب بناء على,,technical,pending,,,,,,,,,,,,Approved,
frappe,Applicable For,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,You do not have enough permissions to access this resource. Please contact your manager to get access.,,,,frappe,ليس لديك الأذونات الكافية للوصول إلى هذا المورد. الرجاء الاتصال بالمدير للحصول علي الوصول.,,ليس لديك الأذونات الكافية للوصول إلى هذا المورد. الرجاء الاتصال بالمدير للحصول علي الوصول.,,technical,pending,,,,,,,,,,,,Approved,
frappe,MariaDB Variables,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Please enter your old password.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Setting up your system,,,,frappe,إعداد النظام الخاص بك,,إعداد النظام الخاص بك,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Depreciation Amount during the period,,,,erpnext,قيمة الإهلاك خلال الفترة,,قيمة الإهلاك خلال الفترة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Deferred Revenue and Expense,,,,erpnext,,الإيرادات والمصروفات المؤجلة,الإيرادات والمصروفات المؤجلة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Categorize by Supplier,,,,erpnext,,تصنيف حسب المورد,تصنيف حسب المورد,,technical,missing,,,,,,,,,,,,Pending,
frappe,Next State,,,,frappe,الحالية التالية,,الحالية التالية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Onboarding Permission,,,,frappe,إذن على متن الطائرة,,إذن على متن الطائرة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Please enter valid mobile nos,,,,frappe,الرجاء إدخال أرقام جوال صالحة,,الرجاء إدخال أرقام جوال صالحة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Token is missing,,,,frappe,رمز مفقود,,رمز مفقود,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Show Open,,,,erpnext,عرض مفتوح,,عرض مفتوح,,technical,pending,,,,,,,,,,,,Approved,
erpnext,"Applicable if the company is SpA, SApA or SRL",,,,erpnext,قابل للتطبيق إذا كانت الشركة SpA أو SApA أو SRL,,قابل للتطبيق إذا كانت الشركة SpA أو SApA أو SRL,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Human Resources,,,,erpnext,الموارد البشرية,,الموارد البشرية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Passive,,,,frappe,غير فعال,,غير فعال,,technical,pending,,,,,,,,,,,,Approved,
frappe,Print Format For,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,"On checking this option, URL will be treated like a jinja template string",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Value for field {0} is too long in {1}. Length should be lesser than {2} characters,,,,frappe,قيمة الحقل {0} طويلة جدًا في {1}. يجب أن يكون الطول أقل من {2} حرف,,قيمة الحقل {0} طويلة جدًا في {1}. يجب أن يكون الطول أقل من {2} حرف,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Relation,,,,erpnext,علاقة,,علاقة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Fetch Valuation Rate for Internal Transaction,,,,erpnext,,جلب سعر التقييم للمعاملة الداخلية,جلب سعر التقييم للمعاملة الداخلية,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Reading Value,,,,erpnext,,قيمة القراءة,قيمة القراءة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Click on the link below to complete your registration and set a new password,,,,frappe,انقر على الرابط أدناه لإكمال التسجيل وتعيين كلمة مرور جديدة,,انقر على الرابط أدناه لإكمال التسجيل وتعيين كلمة مرور جديدة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Ounce/Gallon (UK),,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Billing Country,,,,erpnext,بلد إرسال الفواتير,,بلد إرسال الفواتير,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Loyalty Point Entry,,,,erpnext,دخول نقطة الولاء,,دخول نقطة الولاء,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Microgram/Litre,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,No data found. Seems like you uploaded a blank file,,,,erpnext,,لم يتم العثور على بيانات. يبدو أنك رفعت ملفا فارغا,لم يتم العثور على بيانات. يبدو أنك رفعت ملفا فارغا,,technical,missing,,,,,,,,,,,,Pending,
frappe,Closed,,,,frappe,,مغلق,مغلق,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Opening Balance,,,,erpnext,الرصيد الافتتاحي,,الرصيد الافتتاحي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Custom Overrides,,,,frappe,تجاوزات مخصصة,,تجاوزات مخصصة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Millilitre,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Process in Single Transaction,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Default Incoming,,,,frappe,الايرادات الافتراضية,,الايرادات الافتراضية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Notification Settings,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Cr,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Bisect Nodes,,,,erpnext,,عقد التقسيم,عقد التقسيم,,technical,missing,,,,,,,,,,,,Pending,
frappe,Constraints,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,View all {0} users,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Affected Transactions,,,,erpnext,,المعاملات المتأثرة,المعاملات المتأثرة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Drag and drop files here or upload from,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Rate of Interest (%) Yearly,,,,erpnext,,معدل الفائدة (%) سنويا,معدل الفائدة (%) سنويا,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Exit Interview Held On,,,,erpnext,أجريت مقابلة الخروج,,أجريت مقابلة الخروج,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Erg,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Initialize Summary Table,,,,erpnext,,تهيئة جدول الملخص,تهيئة جدول الملخص,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Show Aggregate Value from Subsidiary Companies,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Moving Average,,,,erpnext,المتوسط المتحرك,,المتوسط المتحرك,,technical,pending,,,,,,,,,,,,Approved,
frappe,L,Number system,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Open Notifications,,,,erpnext,فتح الإشعارات,,فتح الإشعارات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Sales Opportunities by Source,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext, Summary,,,,erpnext,,,,,technical,missing,,,,,,,,,,whitespace,,Pending,
erpnext,Preventive Maintenance,,,,erpnext,الصيانة الوقائية,,الصيانة الوقائية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Please set recurring after saving,,,,erpnext,يرجى تحديد (تكرار) بعد الحفظ,,يرجى تحديد (تكرار) بعد الحفظ,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Receivable,,,,erpnext,مستحق,,مستحق,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Depreciation Schedule,,,,erpnext,جدول الاهلاك الزمني,,جدول الاهلاك الزمني,,technical,pending,,,,,,,,,,,,Approved,
frappe,Sender Email Field,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Delivery Stops,,,,erpnext,توقف التسليم,,توقف التسليم,,technical,pending,,,,,,,,,,,,Approved,
frappe,Insert Above,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Include Expired,,,,erpnext,تشمل منتهية الصلاحية,,تشمل منتهية الصلاحية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Cannot set the field <b>{0}</b> for copying in variants,,,,erpnext,لا يمكن تعيين الحقل <b>{0}</b> للنسخ في المتغيرات,,لا يمكن تعيين الحقل <b>{0}</b> للنسخ في المتغيرات,,technical,pending,,,,,,,,,,,,Approved,
frappe,Navbar Style,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Total Asset Cost,,,,erpnext,,إجمالي تكلفة الأصل,إجمالي تكلفة الأصل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Order Count,,,,erpnext,عدد الطلبات,,عدد الطلبات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Reference No is mandatory if you entered Reference Date,,,,erpnext,رقم المرجع إلزامي اذا أدخلت تاريخ المرجع\n<br>\nReference No is mandatory if you entered Reference Date,,رقم المرجع إلزامي اذا أدخلت تاريخ المرجع\n<br>\nReference No is mandatory if you entered Reference Date,,technical,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,60 - 90 Days,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Reset To Default,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Abampere,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Ignore System Generated Credit / Debit Notes,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Edit,Button in list view actions menu,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,PCV Resumed,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Quality Inspection Analysis,,,,erpnext,تحليل فحص الجودة,,تحليل فحص الجودة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Days,Duration,,,frappe,أيام,,أيام,,technical,pending,,,,,,,,,,,,Approved,
frappe,Enable Security,,,,frappe,تمكين الأمن,,تمكين الأمن,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Billed Qty,,,,erpnext,الفواتير الكمية,الكمية المفوترة,الكمية المفوترة,,technical,pending,,,,,,,,,,,,Approved,
frappe,OAuth Scope,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Background Jobs,,,,frappe,خلفية عن الخبرات السابقة,,خلفية عن الخبرات السابقة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Left Center,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Page Building Blocks,,,,frappe,كتل إنشاء الصفحة,,كتل إنشاء الصفحة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Bank Charges,,,,erpnext,الرسوم المصرفية,,الرسوم المصرفية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Carrier,,,,erpnext,,الناقل,الناقل,,technical,missing,,,,,,,,,,,,Pending,
frappe,Trim Table,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Reorder Level,,,,erpnext,مستوى اعادة الطلب,,مستوى اعادة الطلب,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Shipping Rule Type,,,,erpnext,نوع القاعدة الشحن,,نوع القاعدة الشحن,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Role Allowed to Over Bill ,,,,erpnext,,,,,technical,missing,,,,,,,,,,whitespace,,Pending,
frappe,Copied to clipboard.,,,,frappe,نسخ إلى الحافظة.,,نسخ إلى الحافظة.,,technical,pending,,,,,,,,,,,,Approved,
frappe,Row Format,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Action Timeout (Seconds),,,,frappe,مهلة الإجراء (ثانية),,مهلة الإجراء (ثانية),,technical,pending,,,,,,,,,,,,Approved,
frappe,{0} Name,,,,frappe,{0} الاسم,,{0} الاسم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Started Time,,,,erpnext,وقت البدء,,وقت البدء,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Cost and Freight,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Calculated Bank Statement balance,,,,erpnext,حساب رصيد الحساب المصرفي,,حساب رصيد الحساب المصرفي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Field <code>{0}</code> not found in {1},,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
frappe,Show all Versions,,,,frappe,عرض كل الإصدارات,,عرض كل الإصدارات,,technical,pending,,,,,,,,,,,,Approved,
frappe,Rows Removed,,,,frappe,الصفوف إزالتها,,الصفوف إزالتها,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Timesheet,,,,erpnext,ساعات العمل,جدول ساعات,جدول ساعات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Standard Selling Rate,,,,erpnext,مستوى البيع السعر,,مستوى البيع السعر,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Total Contribution Amount Against Orders: {0},,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Algorithm,,,,erpnext,,الخوارزمية,الخوارزمية,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Code List,,,,erpnext,,قائمة الأكواد,قائمة الأكواد,,technical,missing,,,,,,,,,,,,Pending,
erpnext,For Operation,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Kilogram-Force,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Notes HTML,,,,erpnext,,HTML للملاحظات,HTML للملاحظات,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Row {0}: Credit entry can not be linked with a {1},,,,erpnext,صف {0}: لا يمكن ربط قيد دائن مع {1},,صف {0}: لا يمكن ربط قيد دائن مع {1},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Millisecond,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Batch,,,,erpnext,الدفعات,دفعة,دفعة,,technical,pending,,,,,,,,,,,,Approved,
frappe,"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.",,,,frappe,خيارات الاتصال، مثل &quot;الاستعلام المبيعات والدعم الاستعلام&quot; الخ كل على سطر جديد أو مفصولة بفواصل.,,خيارات الاتصال، مثل &quot;الاستعلام المبيعات والدعم الاستعلام&quot; الخ كل على سطر جديد أو مفصولة بفواصل.,,technical,pending,,,,,,,,,,,,Approved,
frappe,Page Number,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,File {0} does not exist,,,,frappe,الملف {0} غير موجود,,الملف {0} غير موجود,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Fulfillment,,,,erpnext,استيفاء,,استيفاء,,technical,pending,,,,,,,,,,,,Approved,
frappe,You have to enable Two Factor Auth from System Settings.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Row #1: Sequence ID must be 1 for Operation {0}.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Quality Goal Objective,,,,erpnext,هدف جودة الهدف,,هدف جودة الهدف,,technical,pending,,,,,,,,,,,,Approved,
frappe,"Set non-standard precision for a Float, Currency or Percent field",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Icon Type,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Contact Information,,,,erpnext,معلومات الاتصال,,معلومات الاتصال,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Remaining Balance,,,,erpnext,الرصيد المتبقي,,الرصيد المتبقي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Client script,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Send days before or after the reference date,,,,frappe,إرسال أيام قبل أو بعد التاريخ المرجعي,,إرسال أيام قبل أو بعد التاريخ المرجعي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Buffered Cursor,,,,erpnext,,مؤشر مخزن,مؤشر مخزن,,technical,missing,,,,,,,,,,,,Pending,
frappe,Your organization name and address for the email footer.,,,,frappe,اسم المؤسسة وعنوانك لتذييل البريد الإلكتروني.,,اسم المؤسسة وعنوانك لتذييل البريد الإلكتروني.,,technical,pending,,,,,,,,,,,,Approved,
frappe,Console,,,,frappe,وحدة التحكم,,وحدة التحكم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Financial Report Template,,,,erpnext,,قالب التقرير المالي,قالب التقرير المالي,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Total Liability,,,,erpnext,,إجمالي الالتزامات,إجمالي الالتزامات,,technical,missing,,,,,,,,,,,,Pending,
frappe,User ID Property,,,,frappe,خاصية معرف المستخدم,,خاصية معرف المستخدم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Order/Quot %,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,History In Company,,,,erpnext,الحركة التاريخيه في الشركة,,الحركة التاريخيه في الشركة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Processing,,,,frappe,معالجة,,معالجة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Selling Rate,,,,erpnext,معدل البيع,,معدل البيع,,technical,pending,,,,,,,,,,,,Approved,
frappe,Ask,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Standard rated supplies in {0},,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Consulting,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Auto match and set the Party in Bank Transactions,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Cental,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,30 mins,,,,erpnext,30 دقيقة,,30 دقيقة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Discard {0},,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Webhook Request Log,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,All Supplier Groups,,,,erpnext,جميع مجموعات الموردين,,جميع مجموعات الموردين,,technical,pending,,,,,,,,,,,,Approved,
frappe,Back to Home,,,,frappe,العودة إلى المنزل,,العودة إلى المنزل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Start Date Field,,,,frappe,تاريخ البدء الحقل,,تاريخ البدء الحقل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Take Photo,,,,frappe,تصوير,,تصوير,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Value as on,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Microgram,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Edit Capacity,,,,erpnext,,تعديل السعة,تعديل السعة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Terms & Conditions,,,,erpnext,,الشروط والأحكام,الشروط والأحكام,,technical,missing,,,,,,,,,,,,Pending,
frappe,FavIcon,,,,frappe,أيقونة المفضلة,,أيقونة المفضلة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Packing List,,,,erpnext,قائمة التعبئة,,قائمة التعبئة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Read mode,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Allocated,,,,erpnext,تخصيص,,تخصيص,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Cumulative Transaction Threshold,,,,erpnext,عتبة المعاملة التراكمية,,عتبة المعاملة التراكمية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Hourly,,,,frappe,باستمرار,,باستمرار,,technical,pending,,,,,,,,,,,,Approved,
frappe,Relinked,,,,frappe,إعادة ربط,,إعادة ربط,,technical,pending,,,,,,,,,,,,Approved,
