batch,source_text,classification,tier,desk_quoted_hits,desk_score,accounting_workflow,length,app,location,suppression_rationale,ai_r_ref,suggested_ar
06,Default Email Template,translation-candidate,2,0,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Default Template For Field,translation-candidate,2,0,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Delayed,translation-candidate,2,0,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Deleted all documents successfully,translation-candidate,2,0,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Disable Automatic Recency Filters,translation-candidate,2,0,0,0,33,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Disable Comment Count,translation-candidate,2,0,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Disable Document Sharing,translation-candidate,2,0,0,0,24,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Disable Product Suggestion,translation-candidate,2,0,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Disable Username/Password Login,translation-candidate,2,0,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Discarded,translation-candidate,2,0,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Do you still want to proceed?,translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,DocShare,translation-candidate,2,0,0,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,DocType must be a string,translation-candidate,2,0,0,0,24,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,DocType not supported by Log Settings.,translation-candidate,2,0,0,0,38,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,DocType {0} does not exist.,translation-candidate,2,0,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Document Name must be a string,translation-candidate,2,0,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Document Naming Settings,translation-candidate,2,0,0,0,24,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Document Types (Select Permissions Only),translation-candidate,2,0,0,0,40,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Document Types and Permissions,translation-candidate,2,0,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Document not Relinked,translation-candidate,2,0,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Document {0} {1} does not exist,translation-candidate,2,0,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Dr,translation-candidate,2,0,0,0,2,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Dynamic,translation-candidate,2,0,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Either key or IP flag is required.,translation-candidate,2,0,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Email Account Disabled.,translation-candidate,2,0,0,0,23,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Email Account {0} Disabled,translation-candidate,2,0,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Email Threads on Assigned Document,translation-candidate,2,0,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Email is mandatory to create User Email,translation-candidate,2,0,0,0,39,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Emails,translation-candidate,2,0,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Empty alias is not allowed,translation-candidate,2,0,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Empty string arguments are not allowed,translation-candidate,2,0,0,0,38,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Enable Action Confirmation,translation-candidate,2,0,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Enable Address Autocompletion,translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Enable Dynamic Client Registration,translation-candidate,2,0,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Enable Google indexing,translation-candidate,2,0,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Enable in-app website tracking,translation-candidate,2,0,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Enables Calendar and Gantt views.,translation-candidate,2,0,0,0,33,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Encryption key is in invalid format!,translation-candidate,2,0,0,0,36,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,End Date cannot be today.,translation-candidate,2,0,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Endpoints,translation-candidate,2,0,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Enqueued creation of indexes,translation-candidate,2,0,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Error connecting via IMAP/POP3: {e},translation-candidate,2,0,0,0,35,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Error connecting via SMTP: {e},translation-candidate,2,0,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Error in Header/Footer Script,translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Error in print format on line {0}: {1},translation-candidate,2,0,0,0,38,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Error in {0}.get_list: {1},translation-candidate,2,0,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Error parsing nested filters: {0}. {1},translation-candidate,2,0,0,0,38,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Error: Data missing in table {0},translation-candidate,2,0,0,0,32,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Errors,translation-candidate,2,0,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Executing...,translation-candidate,2,0,0,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Expired,translation-candidate,2,0,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Fail,translation-candidate,2,0,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed Logins (Last 30 days),translation-candidate,2,0,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to compute request body: {},translation-candidate,2,0,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to decrypt key {0},translation-candidate,2,0,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to enable scheduler: {0},translation-candidate,2,0,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to evaluate conditions: {},translation-candidate,2,0,0,0,33,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to generate names from the series,translation-candidate,2,0,0,0,40,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to get method {0} with {1},translation-candidate,2,0,0,0,33,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to get site info,translation-candidate,2,0,0,0,23,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to optimize image: {0},translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to render message: {},translation-candidate,2,0,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to render subject: {},translation-candidate,2,0,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to request login to Frappe Cloud,translation-candidate,2,0,0,0,39,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to send email with subject:,translation-candidate,2,0,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed to update global settings,translation-candidate,2,0,0,0,32,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failed while calling API {0},translation-candidate,2,0,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failing Scheduled Jobs (last 7 days),translation-candidate,2,0,0,0,36,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Failure,translation-candidate,2,0,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Female,translation-candidate,2,0,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Fetching fields from {0}...,translation-candidate,2,0,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Field not permitted in query,translation-candidate,2,0,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Field {0} does not exist on {1},translation-candidate,2,0,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,File type of {0} is not allowed,translation-candidate,2,0,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,First Day of the Week,translation-candidate,2,0,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Following document {0},translation-candidate,2,0,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Footer HTML set from attachment {0},translation-candidate,2,0,0,0,35,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,"Footer \""Powered By\""",translation-candidate,2,0,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Force Web Capture Mode for Uploads,translation-candidate,2,0,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Forward Query Parameters,translation-candidate,2,0,0,0,24,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Frappe Mail OAuth Error,translation-candidate,2,0,0,0,23,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Frappe page builder using components,translation-candidate,2,0,0,0,36,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Function {0} is not whitelisted.,translation-candidate,2,0,0,0,32,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,GNU Affero General Public License,translation-candidate,2,0,0,0,33,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,GNU General Public License,translation-candidate,2,0,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Genderqueer,translation-candidate,2,0,0,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Geoapify,translation-candidate,2,0,0,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Get Backup Encryption Key,translation-candidate,2,0,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Get OpenID Configuration,translation-candidate,2,0,0,0,24,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Github flavoured markdown syntax,translation-candidate,2,0,0,0,32,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Go to this URL after completing the form,translation-candidate,2,0,0,0,40,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Google Analytics anonymise IP,translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Google Drive Picker Enabled,translation-candidate,2,0,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Gray,translation-candidate,2,0,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,HERE,translation-candidate,2,0,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,HTML with jinja support,translation-candidate,2,0,0,0,23,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Headers must be a dictionary,translation-candidate,2,0,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Helpful,translation-candidate,2,0,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Hidden columns include: {0},translation-candidate,2,0,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Hide Empty Read-Only Fields,translation-candidate,2,0,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Highlight,translation-candidate,2,0,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Image link '{0}' is not valid,translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Image: Corrupted Data Stream,translation-candidate,2,0,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Impersonate,translation-candidate,2,0,0,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Importing {0} is not allowed.,translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,"Importing {0} of {1}, {2}",translation-candidate,2,0,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Incoming,translation-candidate,2,0,0,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Incoming (POP/IMAP) Settings,translation-candidate,2,0,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Incoming Emails (Last 7 days),translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Incorrect value in row {0}:,translation-candidate,2,0,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Indexing authorization code,translation-candidate,2,0,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,InnoDB,translation-candidate,2,0,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Insufficient Permission Level for {0},translation-candidate,2,0,0,0,37,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Insufficient attachment limit,translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Intermediate,translation-candidate,2,0,0,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Internal record of document shares,translation-candidate,2,0,0,0,34,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Introduction,translation-candidate,2,0,0,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid,translation-candidate,2,0,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid Code. Please try again.,translation-candidate,2,0,0,0,31,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid Condition: {},translation-candidate,2,0,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid Naming Series: {},translation-candidate,2,0,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid Table Fieldname,translation-candidate,2,0,0,0,23,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid Webhook Secret,translation-candidate,2,0,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid aggregate function,translation-candidate,2,0,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid characters in table name: {0},translation-candidate,2,0,0,0,37,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid field type: {0},translation-candidate,2,0,0,0,23,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid redirect regex in row #{}: {},translation-candidate,2,0,0,0,37,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid request arguments,translation-candidate,2,0,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid value specified for UUID: {},translation-candidate,2,0,0,0,36,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid wkhtmltopdf version,translation-candidate,2,0,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invalid {0} dictionary format,translation-candidate,2,0,0,0,29,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invitation already accepted,translation-candidate,2,0,0,0,27,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invitation already exists,translation-candidate,2,0,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invitation cannot be cancelled,translation-candidate,2,0,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invitation is cancelled,translation-candidate,2,0,0,0,23,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invitation is expired,translation-candidate,2,0,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invitation to join {0} cancelled,translation-candidate,2,0,0,0,32,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Invitation to join {0} expired,translation-candidate,2,0,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Is Calendar and Gantt,translation-candidate,2,0,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Job Stopped Successfully,translation-candidate,2,0,0,0,24,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Job stopped successfully,translation-candidate,2,0,0,0,24,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Join video conference with {0},translation-candidate,2,0,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Keep track of all update feeds,translation-candidate,2,0,0,0,30,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Keeps track of all communications,translation-candidate,2,0,0,0,33,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Keycloak,translation-candidate,2,0,0,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Last Reset Password Key Generated On,translation-candidate,2,0,0,0,36,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Length,translation-candidate,2,0,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Let's set up your account,translation-candidate,2,0,0,0,25,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
06,Likes,translation-candidate,2,0,0,0,5,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
